Exclude for Cover Analyses,State,Date,Block,Paddock,Plot,control Desc,Grazing,Fuelbreak/control,Spatial_arrangement,Seed Rate,Water,Species,Coating,Distance Along Transect_m,BRTE,percent BRTE,Introduced forbs,percent introduced forbs,Rock+Bare,SUM native grasses,SUM native forbs,SUM SD forb,Moss/Lichen/Crust,Litter,Rock,Bare,Height (cm),Native grass count (low data quality),BRTE count,Biomass of strip,Fuel Continuity of strip,Cover of strip,Notes,Notes about Plot 8 alternative experiment - refer to map if needed,sqrt(BRTE),1/var sqrt BRTE,Residual sqrt(BRTE),1/var percent BRTE,Residual percent BRTE,Residual Sqrt(BRTE count),1/var Height,Residual Sqrt(Introduced forbs),1/var Bare+Rock,Residual Rock+Bare
,NV,6/21/2019,three,9,mono high water,,Spring,greenstrip,mono,high,water,ELTR,C,10,27,45.37815126,32,53.78151261,47,0.5,0,0,1,2,8,39,27,0,15,5,5,4,,,5.196152423,0.476449874,-0.352574803,0.003546768,-10.28326667,-1.99437338,0.019227796,1.415269294,0.002942134,1.828392483
,NV,6/7/2019,one,3,mono high,,Ungrazed,greenstrip,mono,high,no water,ELEL,UC,50,62,73.37278107,11,13.01775148,25,11,0,0.5,0,0.5,1,24,37,11,104,5,5,5,ELEL 1.5m south of quad,,7.874007874,0.274048306,2.234296433,0.002688175,15.62792034,3.888046907,0.013893113,-0.494228093,0.002079164,-19.31206466
,NV,6/8/2019,two,4,mix high,,Spring,greenstrip,mix,high,no water,na,UC,14,76,74.50980392,15,14.70588235,8,3,0,8,0,0,0,8,39,3,75,4,5,5,,,8.717797887,0.476449874,3.169070662,0.003546768,18.848386,2.792897311,0.019227796,-0.368601609,0.002942134,-37.17160752
,NV,6/9/2019,two,5,mono low,,Fall,greenstrip,mono,low,no water,ELEL,UC,50,24,64.86486487,8,21.62162162,72,2,2,1,0,1,3,69,20,6,34,4,5,5,,,4.898979486,0.373068786,-0.992298989,0.002739843,6.211153333,-0.504065669,0.019162182,-1.469906318,0.002363358,28.45376465
,NV,6/11/2019,two,6,mix high,,Ungrazed,greenstrip,mix,high,no water,na,C,6,22,45.36082474,23,47.42268041,61,1,0.5,2,0,0.5,3,58,30,1,39,4,5,5,,,4.69041576,0.274048306,-0.949295681,0.002688175,-12.38403598,-0.064994122,0.013893113,0.98497864,0.002079164,16.68793534
,NV,6/10/2019,two,6,mono high,,Ungrazed,greenstrip,mono,high,no water,VUMI,UC,42,42,80,9,17.14285714,56.5,1,0,0.5,0,1,0.5,56,33,1,65,5,5,5,,,6.480740698,0.274048306,0.841029258,0.002688175,22.25513927,1.752265628,0.013893113,-0.810852883,0.002079164,12.18793534
,NV,6/11/2019,three,7,kochia 2x,,Fall,greenstrip,na,na,no water,na,na,50,21,44.68085106,17,36.17021277,62,7,0,2,0,1,1,61,25,0,62,3,4,4,,,4.582575695,0.373068786,-1.30870278,0.002739843,-13.97286047,1.538990311,0.019162182,-0.175227817,0.002363358,18.45376465
,NV,6/16/2019,three,7,mix high,,Fall,greenstrip,mix,high,no water,na,C,14,58,57.42574257,43,42.57425743,8,0,0,0,0,1,0,8,40,0,78,5,5,5,at 10m - cluster of Poa (pic) and similar stand btwn 49 and 50m,,7.615773106,0.373068786,1.724494631,0.002739843,-1.227968958,2.496743303,0.019162182,2.259105082,0.002363358,-35.54623535
,NV,6/13/2019,three,7,mono high,,Fall,greenstrip,mono,high,no water,POFE,C,54,31,54.86725664,22,38.9380531,52.5,3,0,0.5,0,1,0.5,52,31,1,46,5,5,5,,,5.567764363,0.373068786,-0.323514112,0.002739843,-3.786454895,0.44731242,0.019162182,0.392082317,0.002363358,8.953764649
,NV,6/15/2019,three,7,mono low,,Fall,greenstrip,mono,low,no water,ELTR,C,13,25,64.1025641,14,35.8974359,70.5,0,0,0,0,0.5,0.5,70,20,0,41,4,4,4,,,5,0.373068786,-0.891278475,0.002739843,5.448852571,0.068106674,0.019162182,-0.556676056,0.002363358,26.95376465
,NV,6/22/2019,three,9,mix low,,Spring,greenstrip,mix,low,no water,na,C,14,30,46.875,30,46.875,45.5,4,0,0,0,0.5,0.5,45,31,3,21,4,5,4,50+ sm-med poa between 19-24m,,5.477225575,0.476449874,-0.07150165,0.003546768,-8.786417927,-1.284781032,0.019227796,1.23564062,0.002942134,0.328392483
,NV,6/3/2019,one,1,mono low,,Fall,greenstrip,mono,low,no water,VUMI,C,2,36,59.50413223,24,39.66942149,49,0,0,0.5,0.5,0.5,1,48,22,0,46,4,,,,,6,0.373068786,0.108721525,0.002739843,0.8504207,0.44731242,0.019162182,0.600646043,0.002363358,5.453764649
,NV,6/5/2019,one,3,C2,C2,Ungrazed,control,na,na,na,na,na,,60,66.66666667,25,27.77777778,19.5,5,0,0,0,1,0.5,19,37,4,29,5,5,5,,,7.745966692,0.274048306,1.738835821,0.002688175,7.35666273,-1.443093502,0.013893113,0.863437009,0.002079164,-21.75
,NV,6/9/2019,two,5,mix high,,Fall,greenstrip,mix,high,no water,na,UC,14,26,42.97520661,28,46.28099174,50,6,0,0.5,0,0,1,49,33,1,52,4,5,5,,,5.099019514,0.373068786,-0.792258961,0.002739843,-15.67850492,0.876084988,0.019162182,0.99316918,0.002363358,6.453764649
,NV,6/9/2019,two,5,mono low,,Fall,greenstrip,mono,low,no water,ELTR,C,6,2,4.444444444,27,60,65,16,0,0,0,0.5,3,62,26,16,6,3,4,4,,,1.414213562,0.373068786,-4.477064913,0.002739843,-54.20926709,-3.885527821,0.019162182,0.89781898,0.002363358,21.45376465
,NV,6/11/2019,two,6,mix high,,Ungrazed,greenstrip,mix,high,no water,na,UC,54,19,49.35064935,18,46.75324675,70,1,0,0.5,0,2,0,70,29,3,44,4,5,5,,,4.358898944,0.274048306,-1.280812497,0.002688175,-8.394211377,0.32325746,0.013893113,0.431787804,0.002079164,25.68793534
,NV,6/15/2019,three,7,mono low,,Fall,greenstrip,mono,low,no water,VUMI,C,2,75,73.89162562,24,23.6453202,8,0,0.5,2,0,1,0,8,37,0,70,5,5,5,top stakes (W) ~10m shifted from GPS points; large stand of Poa (15+ flowering adults) just outside bottom of ~2m (E.) picture,,8.660254038,0.373068786,2.768975563,0.002739843,15.23791408,2.031582702,0.019162182,0.600646043,0.002363358,-35.54623535
,NV,6/19/2019,three,8,mix high,,Ungrazed,greenstrip,mix,high,no water,na,UC,57,30,50,28,46.66666667,50,2,0,0,0,0.5,0,50,30,1,27,5,5,5,,,5.477225575,0.274048306,-0.162485866,0.002688175,-7.744860727,-1.113839698,0.013893113,1.480649739,0.002079164,5.687935339
,NV,6/1/2019,one,1,mono low water,,Fall,greenstrip,mono,low,water,POSE,C,18,80,86.02150538,11,11.82795699,17,2,0,0,0.5,0.5,0,17,23,2,29,4,5,4,,,8.94427191,0.373068786,3.052993435,0.002739843,27.36779385,-0.949852756,0.019162182,-0.981708652,0.002363358,-26.54623535
,NV,6/5/2019,one,2,mono low,,Spring,greenstrip,mono,low,no water,POSE,C,42,32,55.65217391,13,22.60869565,52.5,12,0,0.5,0.5,0.5,0.5,52,24,9,28,4,5,4,,,5.65685425,0.476449874,0.108127024,0.003546768,-0.009244014,-0.575854105,0.019227796,-0.63603368,0.002942134,7.328392483
,NV,6/5/2019,one,3,mono low,,Ungrazed,greenstrip,mono,low,no water,ELEL,UC,2,17,42.5,15,37.5,70,8,0,0,0,1,0,70,15,6,0,3,4,4,,,4.123105626,0.274048306,-1.516605815,0.002688175,-15.24486073,-6.30999212,0.013893113,0.062130463,0.002079164,25.68793534
,NV,6/9/2019,two,5,C3W,C3W,Fall,control,na,na,na,na,na,,68,73.51351351,13,14.05405405,17.5,2,0.5,9,0,1,0.5,17,28,3,119,4,5,5,,,8.246211251,0.373068786,2.342238596,0.002739843,18.17491794,4.410254773,0.019162182,-1.05294391,0.002363358,-19.27777778
,NV,6/9/2019,two,5,C4,C4,Fall,control,na,na,na,na,na,,72,71.28712871,25,24.75247525,9,0,0,4,0,1,0,9,42,0,77,5,5,5,,,8.485281374,0.373068786,2.581308719,0.002739843,15.94853314,2.276507046,0.019162182,0.341504815,0.002363358,-27.77777778
,NV,6/10/2019,two,5,mono high,,Fall,greenstrip,mono,high,no water,POFE,C,2,16,29.09090909,28,50.90909091,55.5,9,0,2,0,0.5,0.5,55,26,3,24,4,5,5,lots of CROC/CRAC in mono high P5,,4,0.373068786,-1.891278475,0.002739843,-29.56280244,-1.436038078,0.019162182,0.99316918,0.002363358,11.95376465
,NV,6/10/2019,two,6,mono high,,Ungrazed,greenstrip,mono,high,no water,POFE,C,14,29,48.7394958,26,43.69747899,51,0.5,1,3,0,0.5,2,49,25,0,74,5,5,5,,,5.385164807,0.274048306,-0.254546634,0.002688175,-9.005364929,2.292333147,0.013893113,1.28816663,0.002079164,6.687935339
,NV,6/17/2019,three,8,C1,C1,Ungrazed,control,na,na,na,na,na,,17,34.69387755,25,51.02040816,60,5,2,0,0,2,0,60,33,0,58,5,5,5,AMTE is native forb,,4.123105626,0.274048306,-1.884025246,0.002688175,-24.61612639,0.787514797,0.013893113,0.863437009,0.002079164,18.75
,NV,6/20/2019,three,8,kochia 2x,,Ungrazed,greenstrip,na,na,no water,na,na,50,28,46.66666667,31,51.66666667,50.5,0,0.5,0.5,0,0.5,0.5,50,35,0,17,5,5,4,10+ sm-large poa between 44 and 45m; microsteris is the native forb,,5.291502622,0.274048306,-0.348208819,0.002688175,-11.07819406,-2.186886495,0.013893113,1.756911479,0.002079164,6.187935339
,NV,6/22/2019,three,9,mix high,,Spring,greenstrip,mix,high,no water,na,C,14,26,54.16666667,20,41.66666667,62,1,0,1,0,1,4,58,28,2,44,4,4,4,"50+ sm-large poa from 30-40m, ~3-5 N of tape",,5.099019514,0.476449874,-0.449707712,0.003546768,-1.49475126,0.765892854,0.019227796,0.230551,0.002942134,16.82839248
,NV,6/22/2019,three,9,mix low water,,Spring,greenstrip,mix,low,water,na,C,14,56,71.33757962,19,24.20382166,31,0.5,0,3,1,0.5,6,25,29,1,27,5,5,4,,,7.483314774,0.476449874,1.934587548,0.003546768,15.67616169,-0.671204304,0.019227796,0.117313988,0.002942134,-14.17160752
,NV,6/5/2019,one,2,mix high,,Spring,greenstrip,mix,high,no water,na,UC,54,19,58.46153846,10,30.76923077,78,3,0,0.5,0,1,2,76,19,2,10,4,4,3,CROC just outside square along East edge,,4.358898944,0.476449874,-1.189828282,0.003546768,2.800120535,-2.705079066,0.019227796,-1.079307295,0.002942134,32.82839248
,NV,6/5/2019,one,3,mix high,,Ungrazed,greenstrip,mix,high,no water,na,C,46,52,61.17647059,24,28.23529412,26.5,9,0,0,0,0,0.5,26,33,8,57,5,5,5,,,7.211102551,0.274048306,1.57139111,0.002688175,3.431609861,1.239842315,0.013893113,1.088126602,0.002079164,-17.81206466
,NV,6/7/2019,one,3,mono high,,Ungrazed,greenstrip,mono,high,no water,ELTR,C,18,36,59.50413223,9,14.87603306,51,11,4,0.5,0,0,3,48,30,6,67,4,5,5,,,6,0.274048306,0.360288559,0.002688175,1.759271504,1.875360652,0.013893113,-0.810852883,0.002079164,6.687935339
,NV,6/17/2019,three,8,mono high water,,Ungrazed,greenstrip,mono,high,water,ELEL,UC,58,65,67.70833333,30,31.25,15,0,0,1,0,0.5,0,15,41,0,40,5,5,5,,,8.062257748,0.274048306,2.422546307,0.002688175,9.963472606,0.0145632,0.013893113,1.666372692,0.002079164,-29.31206466
,NV,6/22/2019,three,9,C2E,C2E,Spring,control,na,na,na,na,na,,58,65.53672316,30,33.89830508,22.5,0,0,0.5,0,0.5,0.5,22,37,0,74,5,5,5,,,7.615773106,0.476449874,2.170333255,0.003546768,10.77706306,3.011493468,0.019227796,1.155318148,0.002942134,-24.43069133
,NV,6/21/2019,three,9,mono low,,Spring,greenstrip,mono,low,no water,POFE,C,18,30,57.69230769,20,38.46153846,58,0,0,2,0.5,1,8,50,30,0,34,5,5,4,orange type of moss/lichen/crust as before,,5.477225575,0.476449874,-0.07150165,0.003546768,2.030889766,-0.036404832,0.019227796,0.230551,0.002942134,12.82839248
,NV,6/1/2019,one,1,C2E,C2E,Fall,control,na,na,na,na,na,na,27,56.25,21,43.75,63,0,0,0,0,1,1,62,12,0,6,3,4,4,,,5.196152423,0.373068786,-0.707820233,0.002739843,0.911404429,-4.048967598,0.019162182,-0.07591949,0.002363358,26.22222222
,NV,6/1/2019,one,1,C6E,C6E,Fall,control,na,na,na,na,na,na,31,78.48101266,8,20.25316456,72,0,0,0.5,0,0.5,3,69,17,0,17,3,4,3,,,5.567764363,0.373068786,-0.336208293,0.002739843,23.14241709,-2.375351716,0.019162182,-1.830068061,0.002363358,35.22222222
,NV,6/3/2019,one,1,herbicide water,,Fall,herbicide,na,na,water,na,na,10,20,57.14285714,15,42.85714286,77,0,0,0,0,0,2,75,24,0,0,2,2,2,BRTE count: none in corner but massive one within 50x50 (picture),,4.472135955,0.373068786,2.448649048,0.002739843,28.09449199,-1.14986893,0.019162182,0.362878017,0.002363358,-9.91359834
,NV,6/5/2019,one,3,C3W,C3W,Ungrazed,control,na,na,na,na,na,,22,51.76470588,11,25.88235294,69,9,0,0.5,0,0.5,1,68,22,10,31,4,4,4,,,4.69041576,0.274048306,-1.316715112,0.002688175,-7.545298055,-1.260493946,0.013893113,-0.819938201,0.002079164,27.75
,NV,6/5/2019,one,3,mono low,,Ungrazed,greenstrip,mono,low,no water,ELTR,UC,10,5,13.51351351,8,21.62162162,75,24,0,0,0,0,0,75,15,6,0,4,5,5,,,2.236067978,0.274048306,-3.403643463,0.002688175,-44.23134721,-6.30999212,0.013893113,-0.982425759,0.002079164,30.68793534
,NV,6/10/2019,two,6,C1W,C1W,Ungrazed,control,na,na,na,na,na,,42,67.2,18,28.8,49,0.5,0,2,0,0.5,2,47,28,3,39,4,5,5,,,6.480740698,0.274048306,0.473609827,0.002688175,7.889996063,-0.583260311,0.013893113,0.106077696,0.002079164,7.75
,NV,6/20/2019,three,9,C1,C1,Spring,control,na,na,na,na,na,,30,46.875,33,51.5625,46,0,0,1,0,2,2,44,35,0,46,5,5,4,stand of 10+ sm-large poa ~4m N and 20+ poa ~5m W.,,5.477225575,0.476449874,0.031785724,0.003546768,-7.8846601,1.191498184,0.019227796,1.422655219,0.002942134,-0.930691329
,NV,6/22/2019,three,9,mix high,,Spring,greenstrip,mix,high,no water,na,C,6,55,66.26506024,24,28.91566265,24,2,0,2,0,5,1,23,34,0,97,4,5,5,15+ sm-med poa 0-(-3)m E; piece of cow patty included in litter estimate,,7.416198487,0.476449874,1.867471262,0.003546768,10.60364231,3.981501075,0.019227796,0.65739453,0.002942134,-21.17160752
,NV,6/10/2019,two,6,C1,C1,Ungrazed,control,na,na,na,na,na,,79,75.96153846,17,16.34615385,7.5,0,0,8,0,1,0.5,7,40,0,129,5,5,5,,,8.888194417,0.274048306,2.881063546,0.002688175,16.65153452,4.529558382,0.013893113,-0.013457365,0.002079164,-33.75
,NV,6/10/2019,two,6,mono high,,Ungrazed,greenstrip,mono,high,no water,POFE,UC,58,28,55.44554455,19,37.62376238,61,0,0.5,3,0,1,2,59,23,0,26,4,5,5,,,5.291502622,0.274048306,-0.348208819,0.002688175,-2.299316173,-1.210972607,0.013893113,0.54804606,0.002079164,16.68793534
,NV,6/13/2019,three,7,mono high,,Fall,greenstrip,mono,high,no water,VUMI,UC,10,42,71.18644068,16,27.11864407,53,0,0.5,0.5,0,0.5,1,52,26,1,39,4,5,4,,,6.480740698,0.373068786,0.589462223,0.002739843,12.53272915,-0.090019565,0.019162182,-0.298333443,0.002363358,9.453764649
,NV,6/19/2019,three,8,mono high,,Ungrazed,greenstrip,mono,high,no water,POSE,UC,42,73,77.65957447,7,7.446808511,17.5,6,0,8,0,1,0.5,17,30,4,105,5,5,5,,,8.544003745,0.274048306,2.904292304,0.002688175,19.91471374,3.936958646,0.013893113,-1.165101572,0.002079164,-26.81206466
,NV,6/5/2019,one,3,C5,C5,Ungrazed,control,na,na,na,na,na,,73,80.66298343,17,18.78453039,22,0.5,0,0,0,0.5,0,22,34,2,84,4,5,5,,,8.544003745,0.274048306,2.536872874,0.002688175,21.35297949,2.336893081,0.013893113,-0.013457365,0.002079164,-19.25
,NV,6/17/2019,three,8,mix high water,,Ungrazed,greenstrip,mix,high,water,na,C,46,16,50,6,18.75,80,0,1,9,0,1,0,80,22,0,8,2,3,3,46m - mentzelia,,4,0.274048306,-1.639711441,0.002688175,-7.744860727,-3.481564996,0.013893113,-1.361363141,0.002079164,35.68793534
,NV,6/22/2019,three,9,C3,C3,Spring,control,na,na,na,na,na,,63,69.23076923,28,30.76923077,21,0,0,0,0,1,1,20,30,0,39,5,4,4,25+ sm-med poa ~6m S of N stake and 30+ slightly NW of S stake,,7.937253933,0.476449874,2.491814083,0.003546768,14.47110913,0.654166199,0.019227796,0.969595195,0.002942134,-25.93069133
,NV,6/21/2019,three,9,mono high water,,Spring,greenstrip,mono,high,water,POFE,C,14,30,44.11764706,33,48.52941176,41,3,0,2,0,4,6,35,30,0,63,5,5,4,Litter estimate includes piece of cow patty,,5.477225575,0.476449874,-0.07150165,0.003546768,-11.54377087,2.069897207,0.019227796,1.502977691,0.002942134,-4.171607517
,NV,6/3/2019,one,1,herbicide water,,Fall,herbicide,na,na,water,na,na,50,8,17.77777778,32,71.11111111,68.5,5,0,0,0,0,0.5,68,27,0,0,,,,"BRTE count: 5 ""clumps"" in 50x50 (picture)",,2.828427125,0.373068786,0.804940218,0.002739843,-11.27058737,-1.14986893,0.019162182,2.14674892,0.002363358,-18.41359834
,NV,6/4/2019,one,1,mono high,,Fall,greenstrip,mono,high,no water,VUMI,UC,54,20,67.79661017,9,30.50847458,83,0,0,0.5,0,1,6,77,18,0,21,3,4,3,,,4.472135955,0.373068786,-1.41914252,0.002739843,9.142898638,-1.752441868,0.019162182,-1.298333443,0.002363358,39.45376465
,NV,6/2/2019,one,1,mix high water,,Fall,greenstrip,mix,high,water,na,UC,46,55,74.32432432,19,25.67567568,39,0,0,0,0,0.5,0,39,24,0,43,3,5,4,,,7.416198487,0.373068786,1.524920012,0.002739843,15.67061279,0.222420961,0.019162182,0.060565501,0.002363358,-4.546235351
,NV,6/5/2019,one,2,mix high,,Spring,greenstrip,mix,high,no water,na,UC,46,26,60.46511628,11,25.58139535,69.5,3,1,2,0,1,0.5,69,23,3,26,4,5,4,,,5.099019514,0.476449874,-0.449707712,0.003546768,4.803698352,-0.768337213,0.019227796,-0.924960165,0.002942134,24.32839248
,NV,6/5/2019,one,3,C6E,C6E,Ungrazed,control,na,na,na,na,na,,52,58.42696629,32,35.95505618,24,5,0,0,0,0.5,0,24,39,7,67,5,5,5,,,7.211102551,0.274048306,1.203971679,0.002688175,-0.883037645,1.357094463,0.013893113,1.520291259,0.002079164,-17.25
,NV,6/8/2019,two,4,mix high,,Spring,greenstrip,mix,high,no water,na,C,54,29,50,28,48.27586207,54.5,0,0,1,0,1,0.5,54,30,1,57,5,5,5,small indent at 54m,,5.385164807,0.476449874,-0.163562418,0.003546768,-5.661417927,1.682477709,0.019227796,1.049917667,0.002942134,9.328392483
,NV,6/8/2019,two,4,mix low,,Spring,greenstrip,mix,low,no water,na,C,14,18,40.90909091,8,18.18181818,68.5,17,1,0,0,1,0.5,68,27,22,19,4,5,5,,,4.242640687,0.476449874,-1.306086538,0.003546768,-14.75232702,-1.508457783,0.019227796,-1.413157831,0.002942134,23.32839248
,NV,6/23/2019,three,9,mix high water,,Spring,greenstrip,mix,high,water,na,UC,54,52,63.41463415,26,31.70731707,31,3,0,1,0,0.5,1,30,34,2,57,5,5,4,,,7.211102551,0.476449874,1.662375325,0.003546768,7.75321622,1.682477709,0.019227796,0.857434558,0.002942134,-14.17160752
,NV,6/7/2019,two,4,C3,C3,Spring,control,na,na,na,na,na,,8,24.24242424,3,9.090909091,79.5,21,0,1,0.5,1,0.5,79,21,15,8,3,4,4,,,2.828427125,0.476449874,-2.617012726,0.003546768,-30.51723586,-2.762404675,0.019227796,-2.58985662,0.002942134,32.56930867
,NV,6/10/2019,two,6,mono low,,Ungrazed,greenstrip,mono,low,no water,VUMI,C,18,89,81.65137615,10,9.174311927,3,0,0,10,0,2,0,3,47,0,49,5,5,5,,,9.433981132,0.274048306,3.794269691,0.002688175,23.90651542,0.69000788,0.013893113,-0.648575223,0.002079164,-41.31206466
,NV,6/15/2019,three,7,mono low,,Fall,greenstrip,mono,low,no water,POSE,C,6,24,44.03669725,29,53.21100917,58.5,0,0.5,1,0,1,0.5,58,30,0,39,5,5,4,,,4.898979486,0.373068786,-0.992298989,0.002739843,-14.61701428,-0.090019565,0.019162182,1.086831365,0.002363358,14.95376465
,NV,6/22/2019,three,9,mix high,,Spring,greenstrip,mix,high,no water,na,UC,46,30,42.85714286,40,57.14285714,43,0,0,0,0,1,3,40,45,0,45,5,5,4,,,5.477225575,0.476449874,-0.07150165,0.003546768,-12.80427507,0.840847206,0.019227796,2.082970365,0.002942134,-2.171607517
,NV,6/21/2019,three,9,mono low,,Spring,greenstrip,mono,low,no water,ELEL,UC,54,25,58.13953488,7,16.27906977,69,0,8,3,1,1,13,56,22,0,30,4,4,4,Astragalus is native forb; lichen on part of rocks,,5,0.476449874,-0.548727226,0.003546768,2.478116957,-0.390131152,0.019227796,-1.595833644,0.002942134,23.82839248
,NV,6/5/2019,one,3,mono low,,Ungrazed,greenstrip,mono,low,no water,ELEL,C,46,63,71.59090909,16,18.18181818,26,9,0,0,0,0.5,0,26,28,8,32,5,5,5,,,7.937253933,0.274048306,2.297542492,0.002688175,13.84604836,-0.653137871,0.013893113,0.189147117,0.002079164,-18.31206466
,NV,6/10/2019,two,5,C6,C6,Fall,control,na,na,na,na,na,,22,36.06557377,19,31.14754098,53,11,8,1,0,0.5,2,51,29,22,24,4,5,5,,,4.69041576,0.373068786,-1.213556896,0.002739843,-19.2730218,-1.599477856,0.019162182,-0.299596242,0.002363358,16.22222222
,NV,6/10/2019,two,6,mono low,,Ungrazed,greenstrip,mono,low,no water,POFE,UC,50,20,37.38317757,26,48.59813084,59,4,3,0.5,0,2,4,55,38,2,42,5,5,5,,,4.472135955,0.274048306,-1.167575486,0.002688175,-20.36168316,0.170748578,0.013893113,1.28816663,0.002079164,14.68793534
,NV,6/21/2019,three,9,mono high water,,Spring,greenstrip,mono,high,water,ELEL,C,18,42,67.74193548,19,30.64516129,50,0.5,0,0.5,0.5,2,2,48,25,0,48,4,5,4,20+ sm-large poa between ~24-29m; 15+ sm-med poa between ~36-39m,,6.480740698,0.476449874,0.932013473,0.003546768,12.08051756,1.060846504,0.019227796,0.117313988,0.002942134,4.828392483
,NV,6/7/2019,two,4,C2E,C2E,Spring,control,na,na,na,na,na,,27,41.53846154,38,58.46153846,49,0,0,0,0.5,0.5,0,49,25,0,41,3,4,4,,,5.196152423,0.476449874,-0.249287428,0.003546768,-13.22119856,0.812292438,0.019227796,1.842506576,0.002942134,2.069308672
,NV,6/10/2019,two,5,mono high,,Fall,greenstrip,mono,high,no water,POFE,UC,50,19,46.91358025,12,29.62962963,74,5,4,0.5,0,0.5,4,70,24,7,35,5,5,5,,,4.358898944,0.373068786,-1.532379531,0.002739843,-11.74013128,-0.41893778,0.019162182,-0.834231827,0.002363358,30.45376465
,NV,6/10/2019,two,6,mono low,,Ungrazed,greenstrip,mono,low,no water,VUMI,UC,54,27,45.37815126,31,52.10084034,55,0,0.5,1,0,0.5,1,54,33,0,51,5,5,5,,,5.196152423,0.274048306,-0.443559018,0.002688175,-12.36670947,0.831436308,0.013893113,1.756911479,0.002079164,10.68793534
,NV,6/11/2019,three,7,herbicide,,Fall,herbicide,na,na,no water,na,na,50,9,34.61538462,12,46.15384615,84,0,0,5,3,2,1,83,13,0,5,1,1,1,,,3,0.373068786,0.976513093,0.002739843,5.567019466,1.086199047,0.019162182,-0.046003714,0.002363358,-2.91359834
,NV,6/17/2019,three,8,mono high water,,Ungrazed,greenstrip,mono,high,water,POFE,C,13,36,65.45454546,18,32.72727273,59,0,0,1,0,1,0,59,23,0,17,4,5,4,,,6,0.274048306,0.360288559,0.002688175,7.709684727,-2.186886495,0.013893113,0.431787804,0.002079164,14.68793534
,NV,n/a,three,9,kochia 2x,,Spring,greenstrip,na,na,no water,na,na,10,9,25,27,75,75,0,0,0,0,4,2,73,13,0,49,2,3,3,50x50cm for BRTE counts,,3,0.476449874,-2.548727226,0.003546768,-30.66141793,1.132643273,0.019227796,0.954567467,0.002942134,29.82839248
,NV,6/9/2019,two,5,mono low,,Fall,greenstrip,mono,low,no water,VUMI,C,18,16,34.40860215,19,40.86021505,68,11,0,0.5,0,1,4,64,28,18,11,3,4,4,,,4,0.373068786,-1.891278475,0.002739843,-24.24510938,-3.018392773,0.019162182,0.060565501,0.002363358,24.45376465
,NV,6/13/2019,three,7,mono high,,Fall,greenstrip,mono,high,no water,ELTR,UC,2,19,36.53846154,18,34.61538462,63,14,0,1,0,0.5,2,61,25,3,74,5,5,4,,,4.358898944,0.373068786,-1.532379531,0.002739843,-22.11524999,2.267307704,0.019162182,-0.055692755,0.002363358,19.45376465
,NV,6/1/2019,one,1,C6,C6,Fall,control,na,na,na,na,na,na,68,70.83333333,27,28.125,19.5,0,0,1,0,0.5,0.5,19,20,0,54,4,5,5,,,8.246211251,0.373068786,2.342238596,0.002739843,15.49473776,0.850011887,0.019162182,0.537657237,0.002363358,-17.27777778
,NV,6/4/2019,one,2,C2E,C2E,Spring,control,na,na,na,na,na,,20,41.66666667,25,52.08333333,67,3,0,0,0,1,0,67,28,1,14,3,4,4,,,4.472135955,0.476449874,-0.973303896,0.003546768,-13.09299343,-1.849174413,0.019227796,0.678092573,0.002942134,20.06930867
,NV,6/5/2019,one,2,mono low,,Spring,greenstrip,mono,low,no water,ELTR,C,58,48,56.80473373,27,31.95266272,30.5,9,0,0.5,0.5,0.5,0.5,30,32,5,47,5,5,5,,,6.92820323,0.476449874,1.379476005,0.003546768,1.143315801,0.988297874,0.019227796,0.954567467,0.002942134,-14.67160752
,NV,6/5/2019,one,3,C4E,C4E,Ungrazed,control,na,na,na,na,na,,9,25.71428571,7,20,80.5,19,0,0,0,0.5,0.5,80,28,18,24,4,5,5,,,3,0.274048306,-3.007130872,0.002688175,-33.59571822,-1.929278824,0.013893113,-1.49081168,0.002079164,39.25
,NV,6/7/2019,one,3,mono high,,Ungrazed,greenstrip,mono,high,no water,POFE,C,14,34,53.54330709,5,7.874015748,52,13,11,0.5,0.5,0,3,49,36,9,56,4,5,5,,,5.830951895,0.274048306,0.191240454,0.002688175,-4.201553641,1.173322653,0.013893113,-1.574784906,0.002079164,7.687935339
,NV,6/13/2019,three,7,mono high,,Fall,greenstrip,mono,high,no water,POSE,C,50,30,52.63157895,26,45.61403509,58.5,1,0,0,0,0.5,0.5,58,33,3,23,5,5,5,,,5.477225575,0.373068786,-0.4140529,0.002739843,-6.022132584,-1.53918604,0.019162182,0.800686071,0.002363358,14.95376465
,NV,6/15/2019,three,7,mono low,,Fall,greenstrip,mono,low,no water,VUMI,UC,45,40,68.37606838,12,20.51282051,55.5,5,0.5,1,0,2,0.5,55,29,7,27,4,5,4,,,6.32455532,0.373068786,0.433276845,0.002739843,9.722356844,-1.138865141,0.019162182,-0.834231827,0.002363358,11.95376465
,NV,6/1/2019,one,1,C4E,C4E,Fall,control,na,na,na,na,na,na,38,60.31746032,24,38.0952381,52.5,1,0,0,0.5,0.5,0.5,52,26,1,31,4,5,5,,,6.164414003,0.373068786,0.260441347,0.002739843,4.978864746,-0.930692978,0.019162182,0.2404843,0.002363358,15.72222222
